activity_id,account_id,contact_id,opportunity_id,activity_type,activity_dt,subject,note,campaign_id
ACT-98W1F4RV58,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,call,2025-06-05T19:05:57,Follow-up,Shared SOC2.,CAM-C4L0UX
ACT-K2XCWS98RA,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,note,2025-06-07T22:38:42,Pilot Discussion,Discussed ROI.,
ACT-ECVXYXB7S2,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,meeting,2025-07-30T12:35:15,Demo,Aligned pilot scope.,CAM-3BD9P2
ACT-02CDXXFFPV,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,note,2024-12-30T20:12:05,Procurement,Shared SOC2.,
ACT-3GH748JFI0,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,note,2024-12-02T17:41:13,Discovery Call,Aligned pilot scope.,
ACT-554EJVBO66,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,call,2025-06-09T09:39:21,Discovery Call,Reviewed pricing.,
ACT-ZFCOW76HGF,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,email,2025-02-21T06:37:52,Follow-up,Shared SOC2.,
ACT-01IOPXLKEL,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,call,2024-10-11T09:35:19,Procurement,Aligned pilot scope.,
ACT-QOWU4BFJ4L,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,call,2025-06-23T21:31:34,Executive Sync,Reviewed pricing.,CAM-L3FFVU
ACT-OMFJNYSQRR,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,email,2025-03-24T21:45:27,Discovery Call,Discussed ROI.,CAM-2GFQ2R
ACT-TMVOJJRYTJ,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,meeting,2025-02-12T14:43:54,Procurement,Legal concerns.,CAM-4WPYV3
ACT-CZI326BHBI,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,email,2025-03-06T10:33:43,Follow-up,Legal concerns.,
ACT-J13VKOV7HR,ACC-B1EW1CMG,CON-4KSJCFJ6,OPP-14H7176Q,note,2025-07-20T20:35:17,Follow-up,Aligned pilot scope.,
ACT-QYXA82ZXVX,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,meeting,2025-01-30T01:23:18,Pricing,Legal concerns.,
ACT-AYGAXUPWI1,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,meeting,2025-01-18T10:24:47,Demo,Exec sponsor requested summary.,
ACT-5OGW8GUP76,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,email,2025-03-05T12:31:27,Demo,Discussed ROI.,
ACT-E5BM2DU6CI,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,meeting,2025-03-08T06:27:59,Pricing,Aligned pilot scope.,
ACT-MJ15T5QMZT,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,meeting,2025-02-23T03:23:49,Discovery Call,Aligned pilot scope.,
ACT-8M51WNSLLG,ACC-9J2T0YOY,CON-IYQLUNRD,OPP-OPSZTW6I,call,2025-02-10T10:31:31,Security Review,Reviewed pricing.,
ACT-GMCMRBH9E1,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,call,2023-06-27T06:25:49,Procurement,Reviewed pricing.,
ACT-DSZ27MN8RW,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,call,2023-07-18T04:51:20,Discovery Call,Shared SOC2.,
ACT-40JNDIALC1,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,call,2023-07-16T18:24:07,Procurement,Shared SOC2.,
ACT-N29P7UUOVE,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,email,2023-07-13T03:40:06,Pricing,Legal concerns.,CAM-N0EIR4
ACT-0VSAOWBDHL,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,email,2023-07-02T16:33:17,Discovery Call,Shared SOC2.,
ACT-WENHEHMBUY,ACC-0CIUKF0C,CON-X3RTS7J7,OPP-H4GWJ4IR,call,2023-07-18T01:07:42,Discovery Call,Exec sponsor requested summary.,
ACT-26NZLU0DQI,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,call,2024-09-14T13:23:37,Procurement,Legal concerns.,
ACT-G68VCE5RBV,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,email,2024-08-18T11:11:43,Pilot Discussion,Reviewed pricing.,
ACT-IQPEFEPD5Y,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,email,2024-08-28T04:43:06,Security Review,Reviewed pricing.,CAM-Y16IZF
ACT-2PG7OJ13BJ,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,call,2024-09-11T15:35:26,Demo,Reviewed pricing.,
ACT-SY0BXHQ8ZW,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,call,2024-08-12T20:15:31,Pilot Discussion,Shared SOC2.,
ACT-CSYJYNXG1J,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,email,2024-09-28T18:06:07,Pilot Discussion,Discussed ROI.,
ACT-R6OH1NVS1S,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,call,2024-08-20T13:41:17,Pilot Discussion,Reviewed pricing.,CAM-WBJKP6
ACT-PW96D01RY3,ACC-QCONCCDF,CON-1V6PBO6F,OPP-FN9MWFEM,call,2024-09-13T03:23:18,Follow-up,Legal concerns.,CAM-CVQU1X
ACT-S7RUNN0WP8,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,meeting,2024-04-26T15:46:49,Pilot Discussion,Reviewed pricing.,
ACT-8S3RL5WS4Z,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,email,2024-05-31T03:48:03,Follow-up,Legal concerns.,CAM-IYGC5B
ACT-LVP6GR7TJT,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,email,2024-05-21T11:14:40,Discovery Call,Exec sponsor requested summary.,
ACT-MT2E5QHYXZ,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,call,2024-05-18T03:15:15,Executive Sync,Discussed ROI.,
ACT-HR9568Z2AT,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,meeting,2024-06-14T00:59:20,Security Review,Legal concerns.,CAM-B6120I
ACT-NW66LFA8UI,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,call,2024-06-02T16:27:57,Security Review,Exec sponsor requested summary.,CAM-H5PBCB
ACT-WJXG1WTBYV,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,email,2024-05-01T06:47:38,Follow-up,Discussed ROI.,
ACT-4C65G4PHEF,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,meeting,2024-05-04T07:01:46,Security Review,Shared SOC2.,
ACT-U473A957TT,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,call,2024-05-31T12:17:34,Pricing,Reviewed pricing.,
ACT-BCKH4JI9OO,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,note,2024-06-01T03:00:39,Pilot Discussion,Reviewed pricing.,
ACT-OTZW5FYWJ5,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,call,2024-06-04T23:37:36,Follow-up,Shared SOC2.,
ACT-FBDI5M3Q9G,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,call,2024-05-22T19:38:37,Security Review,Discussed ROI.,
ACT-V6P3XJEPOV,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,meeting,2024-06-10T14:35:10,Executive Sync,Legal concerns.,
ACT-REF2URW6BW,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,meeting,2024-04-28T00:56:46,Pricing,Discussed ROI.,CAM-4ROTSP
ACT-BY29JQXLH1,ACC-DG4QR3BM,CON-Z268PU3U,OPP-DHW33BQ1,email,2024-06-14T00:53:58,Pilot Discussion,Discussed ROI.,
ACT-JAVXECY6EK,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-09-22T02:04:38,Follow-up,Legal concerns.,
ACT-CHVGFFGC3M,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,email,2024-09-02T19:01:55,Executive Sync,Shared SOC2.,
ACT-1EY3EFNAJH,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,note,2024-09-07T16:38:45,Follow-up,Exec sponsor requested summary.,
ACT-TIOYPK26KG,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-09-16T11:21:42,Pricing,Exec sponsor requested summary.,
ACT-ROC17OV790,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-09-14T03:06:40,Executive Sync,Aligned pilot scope.,
ACT-7JXLK6MCK4,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-08-25T20:19:42,Procurement,Legal concerns.,
ACT-9SVIGZRLLY,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,meeting,2024-08-26T18:33:47,Discovery Call,Aligned pilot scope.,
ACT-JMCOFDYM82,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,email,2024-09-15T03:47:08,Pilot Discussion,Discussed ROI.,
ACT-22UXMDWD0K,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,meeting,2024-09-10T04:49:49,Executive Sync,Reviewed pricing.,
ACT-DPTPWI5AO6,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-08-27T21:59:13,Pilot Discussion,Aligned pilot scope.,
ACT-B591N2HF63,ACC-3MYIFFKU,CON-7SO4H5NG,OPP-7P5HEATS,call,2024-09-23T00:59:06,Executive Sync,Legal concerns.,
ACT-36LA0VTU79,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-04-15T18:39:36,Procurement,Discussed ROI.,
ACT-IMOASG576E,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-04-20T13:35:58,Procurement,Shared SOC2.,
ACT-BHBH55H1EE,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-05-04T04:41:46,Pilot Discussion,Reviewed pricing.,
ACT-N88HTAO9UD,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,meeting,2025-04-25T04:41:16,Pricing,Legal concerns.,CAM-E4MFMC
ACT-U4B8F7CRWU,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,email,2025-04-26T00:52:48,Discovery Call,Legal concerns.,
ACT-JVGMT9UONB,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,meeting,2025-04-16T15:24:03,Follow-up,Exec sponsor requested summary.,
ACT-2ZSTEF67N4,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,note,2025-04-24T08:27:58,Executive Sync,Aligned pilot scope.,CAM-VVIACN
ACT-Y6U9LKKQJ9,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,meeting,2025-04-17T10:26:47,Pricing,Shared SOC2.,
ACT-PCAV11XNM1,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,note,2025-04-09T11:35:57,Pricing,Aligned pilot scope.,
ACT-X7J605X2US,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,meeting,2025-04-22T09:59:25,Procurement,Legal concerns.,
ACT-NXW4EQ4DCH,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-05-05T14:29:14,Pilot Discussion,Discussed ROI.,
ACT-TCKN4M9YBL,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,email,2025-04-28T13:16:16,Procurement,Reviewed pricing.,CAM-DV3097
ACT-XZ1IHVKULW,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,note,2025-04-07T02:19:01,Pilot Discussion,Exec sponsor requested summary.,
ACT-OBL32ERSIL,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,email,2025-04-16T12:40:04,Pricing,Reviewed pricing.,
ACT-7L0CN4WZ7A,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-04-27T10:30:44,Follow-up,Shared SOC2.,
ACT-RM2GPH30SU,ACC-EYW46NOO,CON-O5IPY4AJ,OPP-0XRVL0Q1,call,2025-04-12T00:40:26,Pilot Discussion,Legal concerns.,CAM-18QN00
ACT-N879F4FN7C,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,meeting,2025-05-11T06:26:27,Discovery Call,Discussed ROI.,
ACT-RN5D6T7FK5,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,meeting,2025-05-19T16:54:45,Discovery Call,Exec sponsor requested summary.,
ACT-AYZDQIJNQJ,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,call,2025-07-10T20:32:05,Demo,Reviewed pricing.,
ACT-560YIM806D,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,email,2025-06-07T22:36:51,Pilot Discussion,Aligned pilot scope.,
ACT-PYAJXJX2SG,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,email,2025-05-24T06:48:30,Discovery Call,Shared SOC2.,CAM-PN3WX5
ACT-VIB6MDQETU,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,meeting,2025-08-13T02:15:24,Executive Sync,Aligned pilot scope.,
ACT-K1HXYQQIZG,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,call,2025-10-21T15:28:29,Demo,Reviewed pricing.,CAM-O9DA2G
ACT-L73Z0LR18R,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,email,2025-05-27T20:22:26,Executive Sync,Legal concerns.,CAM-UM2RWP
ACT-PCPEUP586W,ACC-32K99TDC,CON-HEZYCOGM,OPP-JKK9DBWD,call,2025-07-13T08:55:08,Procurement,Aligned pilot scope.,
ACT-L0XXPP9336,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,email,2025-10-01T13:35:21,Procurement,Aligned pilot scope.,
ACT-XPYNEG5KE5,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,meeting,2025-09-17T04:12:43,Demo,Exec sponsor requested summary.,
ACT-VV4OG07EFL,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-09-29T23:24:48,Procurement,Reviewed pricing.,
ACT-ZJMXVB6857,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,meeting,2025-10-07T07:24:27,Follow-up,Aligned pilot scope.,
ACT-246XLPFQQ7,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,email,2025-09-26T17:37:12,Pricing,Legal concerns.,
ACT-MYC90THP10,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-09-24T22:10:53,Security Review,Shared SOC2.,CAM-6ZBB2W
ACT-457YEHLTOM,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,meeting,2025-09-13T14:44:08,Security Review,Reviewed pricing.,
ACT-ODL13UWOIX,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-09-19T16:51:45,Security Review,Discussed ROI.,CAM-7KXUWA
ACT-NMIO7UOFXD,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,meeting,2025-10-01T23:13:27,Executive Sync,Reviewed pricing.,
ACT-WZW4MKOZ62,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-10-14T22:41:02,Security Review,Shared SOC2.,CAM-JGZL1B
ACT-K3KH6HQI3Q,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,note,2025-09-24T07:19:38,Demo,Reviewed pricing.,
ACT-9WUKO0S1AU,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,email,2025-09-18T00:56:04,Executive Sync,Exec sponsor requested summary.,
ACT-SZV70LIGXD,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-10-10T22:07:12,Pilot Discussion,Shared SOC2.,CAM-PKE4EI
ACT-0EQH40LK86,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,email,2025-09-18T18:16:46,Security Review,Legal concerns.,
ACT-C2N57J3X0S,ACC-FXSFFB63,CON-4S830XH3,OPP-BUYO7861,call,2025-10-06T16:37:57,Procurement,Reviewed pricing.,
ACT-RH2YTJSO5M,ACC-9ZNTU1BK,CON-Q9QOIXOD,OPP-G4MIVV8L,email,2023-04-27T22:13:11,Pricing,Legal concerns.,
ACT-ACWZEU2HKQ,ACC-9ZNTU1BK,CON-Q9QOIXOD,OPP-G4MIVV8L,meeting,2023-04-28T03:21:12,Security Review,Reviewed pricing.,CAM-JKK8OI
ACT-8QGS5OASOT,ACC-9ZNTU1BK,CON-Q9QOIXOD,OPP-G4MIVV8L,note,2023-05-06T11:27:36,Pricing,Shared SOC2.,
ACT-YFKWPBVN5C,ACC-9ZNTU1BK,CON-Q9QOIXOD,OPP-G4MIVV8L,note,2023-05-24T01:28:34,Security Review,Aligned pilot scope.,
ACT-M5T40LZ5CB,ACC-9ZNTU1BK,CON-Q9QOIXOD,OPP-G4MIVV8L,meeting,2023-05-19T22:21:09,Pricing,Shared SOC2.,
ACT-RIFV26XMER,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,call,2023-03-11T19:25:40,Discovery Call,Discussed ROI.,
ACT-9T1VAHXZNZ,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,email,2023-02-06T05:37:16,Discovery Call,Exec sponsor requested summary.,
ACT-JWKBIY2K33,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,note,2023-03-14T19:31:29,Pricing,Exec sponsor requested summary.,CAM-5Z34F6
ACT-PHEVXFVAO9,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,call,2023-02-26T01:40:48,Pricing,Discussed ROI.,
ACT-9LD4V0E3A8,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,meeting,2023-03-05T03:20:50,Security Review,Aligned pilot scope.,
ACT-X88RJ7L023,ACC-4QPPWJHN,CON-08JO706E,OPP-49V1I20L,meeting,2023-03-04T08:30:21,Executive Sync,Aligned pilot scope.,
ACT-U762E0XE9S,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,meeting,2025-06-27T16:59:20,Discovery Call,Reviewed pricing.,
ACT-7SU41IXTY1,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,call,2025-07-06T17:25:26,Demo,Shared SOC2.,CAM-XCFOT3
ACT-2CI5GG6VBA,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,meeting,2025-09-05T15:19:52,Demo,Discussed ROI.,
ACT-E5CD7DL399,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,call,2025-06-16T07:05:28,Demo,Legal concerns.,
ACT-RT9234WUXD,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,call,2025-07-01T07:01:14,Security Review,Aligned pilot scope.,CAM-JUX6UB
ACT-T90OIBZHT6,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,call,2025-07-20T15:01:52,Executive Sync,Legal concerns.,
ACT-ZBFBLSWPRY,ACC-9DV7IRFH,CON-G6GE6O8E,OPP-JN54F185,email,2025-07-08T16:42:21,Discovery Call,Aligned pilot scope.,CAM-4DX8C7
ACT-WWHH03IOTT,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,call,2025-06-29T15:58:45,Executive Sync,Reviewed pricing.,
ACT-CBM7JXA47J,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,note,2025-09-14T18:33:36,Pricing,Aligned pilot scope.,
ACT-NOHR3IYIQG,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,email,2025-04-11T13:13:34,Follow-up,Aligned pilot scope.,
ACT-M1TVDW7HJI,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,note,2025-08-31T20:28:43,Follow-up,Shared SOC2.,
ACT-CTQYUR1G95,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,email,2025-07-16T06:21:29,Pricing,Aligned pilot scope.,
ACT-4R6BW0XAS7,ACC-RBBEG365,CON-7CZAILO8,OPP-2OSJJWBP,note,2025-08-18T19:19:08,Follow-up,Discussed ROI.,CAM-AGJM24
ACT-WTKHE0N5VT,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,call,2025-11-01T00:32:55,Procurement,Legal concerns.,
ACT-K4ZD53RGI5,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-11-03T18:37:28,Follow-up,Exec sponsor requested summary.,CAM-ADRSQZ
ACT-LA6RKVQ5IC,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,email,2025-10-23T15:59:32,Pricing,Aligned pilot scope.,
ACT-5GW973JE7R,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,call,2025-10-09T11:30:42,Pricing,Discussed ROI.,
ACT-Z1CDOYO2J9,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-11-04T06:03:39,Pricing,Discussed ROI.,
ACT-1QO7FLC0HP,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,email,2025-10-17T01:03:10,Pricing,Reviewed pricing.,
ACT-ZR0UZ5C0OB,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-10-11T14:55:10,Procurement,Aligned pilot scope.,
ACT-FALYE019KG,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-10-08T02:39:06,Demo,Legal concerns.,CAM-LS4WIJ
ACT-PYS71ZGQ8U,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,call,2025-11-07T01:57:49,Demo,Exec sponsor requested summary.,CAM-CFTFRC
ACT-3E47T5D5Z4,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-11-10T01:43:08,Security Review,Exec sponsor requested summary.,
ACT-K333ITNIM6,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,email,2025-10-20T06:27:22,Security Review,Aligned pilot scope.,CAM-JC5SWD
ACT-7E0Y55F4TZ,ACC-JU0V3SZJ,CON-VS421O26,OPP-T1KC7WKO,meeting,2025-11-14T13:26:22,Demo,Aligned pilot scope.,
ACT-TIOECXHUK7,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,call,2024-03-17T04:27:12,Pilot Discussion,Discussed ROI.,
ACT-751B0JEWHU,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,call,2024-11-08T17:06:08,Follow-up,Discussed ROI.,CAM-W0Z8YT
ACT-7IMBFQPJN5,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,email,2025-09-08T11:23:01,Executive Sync,Reviewed pricing.,CAM-51ZIDC
ACT-FXM27QJH6X,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,call,2025-03-08T07:58:55,Procurement,Discussed ROI.,CAM-09PNFT
ACT-HN9MEEB1ZR,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,call,2025-01-31T06:59:55,Procurement,Exec sponsor requested summary.,
ACT-VKXE7HD5EL,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,meeting,2024-12-17T05:42:20,Discovery Call,Discussed ROI.,
ACT-8T8CNM1A6C,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,call,2024-03-17T12:42:44,Security Review,Discussed ROI.,CAM-RNM8YB
ACT-7W23Z84CH1,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,meeting,2024-02-22T05:50:52,Pilot Discussion,Reviewed pricing.,CAM-91R46X
ACT-QMS0HTGFGG,ACC-3G27PTZZ,CON-83RB8O34,OPP-UUI39Y0C,meeting,2025-09-11T08:46:47,Demo,Exec sponsor requested summary.,CAM-WMCLJR
ACT-P5RL3QLQAE,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-09-03T08:04:03,Discovery Call,Shared SOC2.,CAM-UHFLXJ
ACT-QLPVE5NREX,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,call,2025-04-03T11:28:22,Executive Sync,Shared SOC2.,
ACT-PMVTPIZKUG,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,call,2025-09-01T19:37:56,Demo,Exec sponsor requested summary.,
ACT-OC5CJVAE4U,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,call,2025-07-10T17:18:42,Pilot Discussion,Exec sponsor requested summary.,
ACT-D7TJ5IJNVM,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,note,2025-07-03T19:17:50,Security Review,Aligned pilot scope.,
ACT-NNP0LOTWF9,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-08-09T01:24:50,Executive Sync,Legal concerns.,
ACT-GNW8ZH4UM6,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,meeting,2025-03-26T20:39:21,Security Review,Exec sponsor requested summary.,
ACT-SGBSA3B4QD,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,call,2025-08-25T20:23:07,Executive Sync,Exec sponsor requested summary.,CAM-7L4LNV
ACT-2VORH9JUPC,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,meeting,2025-08-09T07:21:35,Procurement,Legal concerns.,CAM-2C4CSK
ACT-30DWJWKCT8,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-04-01T13:21:30,Demo,Exec sponsor requested summary.,CAM-XFE7GG
ACT-7KTY3IS88X,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,meeting,2025-08-31T06:42:53,Security Review,Reviewed pricing.,CAM-24WYJZ
ACT-ZX16KEYWGC,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-08-29T02:34:57,Demo,Aligned pilot scope.,CAM-SUMCPG
ACT-24XG1TBIBE,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-08-25T18:52:12,Follow-up,Legal concerns.,CAM-VXMRAA
ACT-YWPZHEDNUR,ACC-KFZTR0Y9,CON-VQ5A6CYH,OPP-QIZS2RB2,email,2025-07-09T02:46:54,Security Review,Legal concerns.,
ACT-RKM2DAU3Y9,ACC-LSIWWDDC,CON-YRNAA39M,OPP-I5JQLB1W,email,2023-06-29T08:43:41,Pricing,Aligned pilot scope.,
ACT-24HBOQR5JG,ACC-LSIWWDDC,CON-YRNAA39M,OPP-I5JQLB1W,note,2023-07-07T02:06:16,Demo,Discussed ROI.,
ACT-TM7I1D4EOD,ACC-LSIWWDDC,CON-YRNAA39M,OPP-I5JQLB1W,email,2023-07-04T21:20:06,Pilot Discussion,Exec sponsor requested summary.,
